path,task,method,seed,protocol_tag,git_commit,config_hash,train_manifest_hash,val_manifest_hash,test_manifest_hash,run_dir
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s0_strictv3_train_holdout_val_official_test_no_hidden_val_5a01b91f0431_be75f6f1_20260726T131030Z/summary.json,digit_sum,gaussian_amle,0,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,5a01b91f043173fb03d872ad073137e2590f9626d4753e152fcbed45a0e90686,6f27bf206533116bb5c71f3b1b9b2351c8fc41df8571105488bea59bd662652d,497e9bf7de4c6b3d1cfb49d726c43ade7803652910ebf137a51312ff52d45c64,33f1ed7cfc59f76d2c0c445ac27634a288b5c41bc3351c2368aab5f055c2afe9,results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s0_strictv3_train_holdout_val_official_test_no_hidden_val_5a01b91f0431_be75f6f1_20260726T131030Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s1.json,digit_sum,gaussian_amle,1,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,6ce6abacdb255a3a78b4306707260338122fe202b5df1d329877a054bf4c13af,e51efee5b23da954d99f14738d97f96172c6fe2d1b9018ca304dd5813ba393cb,5abe6d0f71cdc2fd3bccf786aaf6d3151583f8fb5ed14e98482f180c5f94df89,fff6f1446e3ad1b1f17baa7b6b0218c8d021abc5ccf1a8b8b94eb622df3d62cc,results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s1_strictv3_train_holdout_val_official_test_no_hidden_val_6ce6abacdb25_be75f6f1_20260726T132914Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s1_strictv3_train_holdout_val_official_test_no_hidden_val_6ce6abacdb25_be75f6f1_20260726T132914Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s1_strictv3_train_holdout_val_official_test_no_hidden_val_6ce6abacdb25_be75f6f1_20260726T132914Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s1_strictv3_train_holdout_val_official_test_no_hidden_val_6ce6abacdb25_be75f6f1_20260726T132914Z/summary.json,digit_sum,gaussian_amle,1,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,6ce6abacdb255a3a78b4306707260338122fe202b5df1d329877a054bf4c13af,e51efee5b23da954d99f14738d97f96172c6fe2d1b9018ca304dd5813ba393cb,5abe6d0f71cdc2fd3bccf786aaf6d3151583f8fb5ed14e98482f180c5f94df89,fff6f1446e3ad1b1f17baa7b6b0218c8d021abc5ccf1a8b8b94eb622df3d62cc,results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s1_strictv3_train_holdout_val_official_test_no_hidden_val_6ce6abacdb25_be75f6f1_20260726T132914Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s2.json,digit_sum,gaussian_amle,2,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,2b1bd36553f10fabee82dacff3e8871dd9b9f7a3ac5fdffdaa190e688c664362,4d95c49dd1f1a9e1147f10ac7496a8319daeab8ae60d551f35d7f16a06b4bae7,211f277d12955adaa80fcb4be59782e66e07bc6337f2b7304c406f24b026a77e,40b53f1106be2f54a9902e726f3598c631b1d47d8496e1e54ba5f6354433b81a,results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s2_strictv3_train_holdout_val_official_test_no_hidden_val_2b1bd36553f1_be75f6f1_20260726T135027Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s2_strictv3_train_holdout_val_official_test_no_hidden_val_2b1bd36553f1_be75f6f1_20260726T135027Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s2_strictv3_train_holdout_val_official_test_no_hidden_val_2b1bd36553f1_be75f6f1_20260726T135027Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s2_strictv3_train_holdout_val_official_test_no_hidden_val_2b1bd36553f1_be75f6f1_20260726T135027Z/summary.json,digit_sum,gaussian_amle,2,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,2b1bd36553f10fabee82dacff3e8871dd9b9f7a3ac5fdffdaa190e688c664362,4d95c49dd1f1a9e1147f10ac7496a8319daeab8ae60d551f35d7f16a06b4bae7,211f277d12955adaa80fcb4be59782e66e07bc6337f2b7304c406f24b026a77e,40b53f1106be2f54a9902e726f3598c631b1d47d8496e1e54ba5f6354433b81a,results/rebuttal/4090_strictv3/digit_sum/digit_sum_gaussian_amle_s2_strictv3_train_holdout_val_official_test_no_hidden_val_2b1bd36553f1_be75f6f1_20260726T135027Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s0.json,digit_sum,mse,0,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,37981a0a9fbffad39ffb3755dbd096ecb054e49737027380c9293ad3176f9dfa,6f27bf206533116bb5c71f3b1b9b2351c8fc41df8571105488bea59bd662652d,497e9bf7de4c6b3d1cfb49d726c43ade7803652910ebf137a51312ff52d45c64,33f1ed7cfc59f76d2c0c445ac27634a288b5c41bc3351c2368aab5f055c2afe9,results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s0_strictv3_train_holdout_val_official_test_no_hidden_val_37981a0a9fbf_be75f6f1_20260726T140639Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s0_strictv3_train_holdout_val_official_test_no_hidden_val_37981a0a9fbf_be75f6f1_20260726T140639Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s0_strictv3_train_holdout_val_official_test_no_hidden_val_37981a0a9fbf_be75f6f1_20260726T140639Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s0_strictv3_train_holdout_val_official_test_no_hidden_val_37981a0a9fbf_be75f6f1_20260726T140639Z/summary.json,digit_sum,mse,0,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,37981a0a9fbffad39ffb3755dbd096ecb054e49737027380c9293ad3176f9dfa,6f27bf206533116bb5c71f3b1b9b2351c8fc41df8571105488bea59bd662652d,497e9bf7de4c6b3d1cfb49d726c43ade7803652910ebf137a51312ff52d45c64,33f1ed7cfc59f76d2c0c445ac27634a288b5c41bc3351c2368aab5f055c2afe9,results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s0_strictv3_train_holdout_val_official_test_no_hidden_val_37981a0a9fbf_be75f6f1_20260726T140639Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s1.json,digit_sum,mse,1,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,d47e141e4fb2c2b7bd98d520ce5fcfcbaa665baf10ded8656afb7fa25eba0ab3,e51efee5b23da954d99f14738d97f96172c6fe2d1b9018ca304dd5813ba393cb,5abe6d0f71cdc2fd3bccf786aaf6d3151583f8fb5ed14e98482f180c5f94df89,fff6f1446e3ad1b1f17baa7b6b0218c8d021abc5ccf1a8b8b94eb622df3d62cc,results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s1_strictv3_train_holdout_val_official_test_no_hidden_val_d47e141e4fb2_be75f6f1_20260726T142533Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s1_strictv3_train_holdout_val_official_test_no_hidden_val_d47e141e4fb2_be75f6f1_20260726T142533Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s1_strictv3_train_holdout_val_official_test_no_hidden_val_d47e141e4fb2_be75f6f1_20260726T142533Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s1_strictv3_train_holdout_val_official_test_no_hidden_val_d47e141e4fb2_be75f6f1_20260726T142533Z/summary.json,digit_sum,mse,1,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,d47e141e4fb2c2b7bd98d520ce5fcfcbaa665baf10ded8656afb7fa25eba0ab3,e51efee5b23da954d99f14738d97f96172c6fe2d1b9018ca304dd5813ba393cb,5abe6d0f71cdc2fd3bccf786aaf6d3151583f8fb5ed14e98482f180c5f94df89,fff6f1446e3ad1b1f17baa7b6b0218c8d021abc5ccf1a8b8b94eb622df3d62cc,results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s1_strictv3_train_holdout_val_official_test_no_hidden_val_d47e141e4fb2_be75f6f1_20260726T142533Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s2.json,digit_sum,mse,2,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,141516bee8fa9121cafd5435176760a23fccbca7c6f0139ab064f3525a39cbf6,4d95c49dd1f1a9e1147f10ac7496a8319daeab8ae60d551f35d7f16a06b4bae7,211f277d12955adaa80fcb4be59782e66e07bc6337f2b7304c406f24b026a77e,40b53f1106be2f54a9902e726f3598c631b1d47d8496e1e54ba5f6354433b81a,results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s2_strictv3_train_holdout_val_official_test_no_hidden_val_141516bee8fa_be75f6f1_20260726T143915Z
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s2_strictv3_train_holdout_val_official_test_no_hidden_val_141516bee8fa_be75f6f1_20260726T143915Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s2_strictv3_train_holdout_val_official_test_no_hidden_val_141516bee8fa_be75f6f1_20260726T143915Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s2_strictv3_train_holdout_val_official_test_no_hidden_val_141516bee8fa_be75f6f1_20260726T143915Z/summary.json,digit_sum,mse,2,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,141516bee8fa9121cafd5435176760a23fccbca7c6f0139ab064f3525a39cbf6,4d95c49dd1f1a9e1147f10ac7496a8319daeab8ae60d551f35d7f16a06b4bae7,211f277d12955adaa80fcb4be59782e66e07bc6337f2b7304c406f24b026a77e,40b53f1106be2f54a9902e726f3598c631b1d47d8496e1e54ba5f6354433b81a,results/rebuttal/4090_strictv3/digit_sum/digit_sum_mse_s2_strictv3_train_holdout_val_official_test_no_hidden_val_141516bee8fa_be75f6f1_20260726T143915Z
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/digit_sum/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_cancellation/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed0_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed1_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/test_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/train_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/signed_random/seed2_n10_train1000_strictv3_train_holdout_val_official_test_no_hidden_val/val_manifest.json,,,,,,,,,,
results/rebuttal/4090_strictv3/manifests/mnist/splits/mnist_split_seed314159.json,,,,,,,,,,
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_1e-3/cifar10_official_llp_pvc_s999.json,,official_llp_pvc,999,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,fb9d0017d86da08e5db2689a4110ff8a4aeca1dcf922d3ec86a5061c3b588299,7321e7f254b06d9dc2d8d8c0d4ab8816938b9400622d048bec1dd60323df0521,041b1339f11182abd178a768a58b401ba822ab0b68f97e1e7b3ac3fb87b4219b,eeef2cf4e2079470862525cc9691e0d7f8467460d6ce41ff05b4fce5ed5b068d,/home/chanhomin/countmil/results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_1e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_fb9d0017d86d_be75f6f1_20260726T122847Z
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_1e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_fb9d0017d86d_be75f6f1_20260726T122847Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_1e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_fb9d0017d86d_be75f6f1_20260726T122847Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_1e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_fb9d0017d86d_be75f6f1_20260726T122847Z/summary.json,,official_llp_pvc,999,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,fb9d0017d86da08e5db2689a4110ff8a4aeca1dcf922d3ec86a5061c3b588299,7321e7f254b06d9dc2d8d8c0d4ab8816938b9400622d048bec1dd60323df0521,041b1339f11182abd178a768a58b401ba822ab0b68f97e1e7b3ac3fb87b4219b,eeef2cf4e2079470862525cc9691e0d7f8467460d6ce41ff05b4fce5ed5b068d,/home/chanhomin/countmil/results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_1e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_fb9d0017d86d_be75f6f1_20260726T122847Z
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_2p5e-3/cifar10_official_llp_pvc_s999.json,,official_llp_pvc,999,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,8c456acf26fb101b15bd850057093bbefd313b8bd3218e87b23f9aeea4981c43,7321e7f254b06d9dc2d8d8c0d4ab8816938b9400622d048bec1dd60323df0521,041b1339f11182abd178a768a58b401ba822ab0b68f97e1e7b3ac3fb87b4219b,eeef2cf4e2079470862525cc9691e0d7f8467460d6ce41ff05b4fce5ed5b068d,/home/chanhomin/countmil/results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_2p5e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_8c456acf26fb_be75f6f1_20260726T123329Z
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_2p5e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_8c456acf26fb_be75f6f1_20260726T123329Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_2p5e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_8c456acf26fb_be75f6f1_20260726T123329Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_2p5e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_8c456acf26fb_be75f6f1_20260726T123329Z/summary.json,,official_llp_pvc,999,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,8c456acf26fb101b15bd850057093bbefd313b8bd3218e87b23f9aeea4981c43,7321e7f254b06d9dc2d8d8c0d4ab8816938b9400622d048bec1dd60323df0521,041b1339f11182abd178a768a58b401ba822ab0b68f97e1e7b3ac3fb87b4219b,eeef2cf4e2079470862525cc9691e0d7f8467460d6ce41ff05b4fce5ed5b068d,/home/chanhomin/countmil/results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_2p5e-3/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_8c456acf26fb_be75f6f1_20260726T123329Z
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_5e-4/cifar10_official_llp_pvc_s999.json,,official_llp_pvc,999,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,a60e1c4ce6797336a0b7da21cddaad26033c386aa927a91ce53fc7235b9553e9,7321e7f254b06d9dc2d8d8c0d4ab8816938b9400622d048bec1dd60323df0521,041b1339f11182abd178a768a58b401ba822ab0b68f97e1e7b3ac3fb87b4219b,eeef2cf4e2079470862525cc9691e0d7f8467460d6ce41ff05b4fce5ed5b068d,/home/chanhomin/countmil/results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_5e-4/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_a60e1c4ce679_be75f6f1_20260726T122406Z
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_5e-4/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_a60e1c4ce679_be75f6f1_20260726T122406Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_5e-4/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_a60e1c4ce679_be75f6f1_20260726T122406Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_5e-4/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_a60e1c4ce679_be75f6f1_20260726T122406Z/summary.json,,official_llp_pvc,999,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,a60e1c4ce6797336a0b7da21cddaad26033c386aa927a91ce53fc7235b9553e9,7321e7f254b06d9dc2d8d8c0d4ab8816938b9400622d048bec1dd60323df0521,041b1339f11182abd178a768a58b401ba822ab0b68f97e1e7b3ac3fb87b4219b,eeef2cf4e2079470862525cc9691e0d7f8467460d6ce41ff05b4fce5ed5b068d,/home/chanhomin/countmil/results/rebuttal/4090_strictv3/official_llp_pvc/lr_dev/lr_5e-4/runs/cifar10_official_llp_pvc_s999_strictv3_train_holdout_val_official_test_no_hidden_val_a60e1c4ce679_be75f6f1_20260726T122406Z
results/rebuttal/4090_strictv3/paired_statistics/paired_statistics.json,,,,,,,,,,
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s0.json,signed_cancellation,fsconv,0,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,b0b1cc571366c5f51cb91b409814679648ab819dd779f8ff06107432e667abc9,763e72d9e0809e0f65e4e0d12cd09e607b074009cc489444179bbfd805e0b42c,6b1a082482525008c5287c7894e2133cb3a849778cb8c610e65f206d95654d8c,e5d671287b04a721ba2f4a272dd8142ce40eb80c0274a2b62d35965da56eb9a7,results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s0_strictv3_train_holdout_val_official_test_no_hidden_val_b0b1cc571366_be75f6f1_20260726T121915Z
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s0_strictv3_train_holdout_val_official_test_no_hidden_val_b0b1cc571366_be75f6f1_20260726T121915Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s0_strictv3_train_holdout_val_official_test_no_hidden_val_b0b1cc571366_be75f6f1_20260726T121915Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s0_strictv3_train_holdout_val_official_test_no_hidden_val_b0b1cc571366_be75f6f1_20260726T121915Z/summary.json,signed_cancellation,fsconv,0,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,b0b1cc571366c5f51cb91b409814679648ab819dd779f8ff06107432e667abc9,763e72d9e0809e0f65e4e0d12cd09e607b074009cc489444179bbfd805e0b42c,6b1a082482525008c5287c7894e2133cb3a849778cb8c610e65f206d95654d8c,e5d671287b04a721ba2f4a272dd8142ce40eb80c0274a2b62d35965da56eb9a7,results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s0_strictv3_train_holdout_val_official_test_no_hidden_val_b0b1cc571366_be75f6f1_20260726T121915Z
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s1.json,signed_cancellation,fsconv,1,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,59cb1864ff2ad38f03b5b1b5847259933691f85d0a1e6f3e7284acb82e70068d,d456c6acf0fb9c3fcf2ae803060017685f9574391d442820739fd9df6882592a,62bc4cac55a6cb416800c8ac02f7daad844776fd5523c4bf5214a6744d303aae,5a0002de368285499a44860349ef1b3c1d65dd3889d4f4dce959e4533de84bdc,results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s1_strictv3_train_holdout_val_official_test_no_hidden_val_59cb1864ff2a_be75f6f1_20260726T124117Z
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s1_strictv3_train_holdout_val_official_test_no_hidden_val_59cb1864ff2a_be75f6f1_20260726T124117Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s1_strictv3_train_holdout_val_official_test_no_hidden_val_59cb1864ff2a_be75f6f1_20260726T124117Z/metadata.json,,,,,,,,,,
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s1_strictv3_train_holdout_val_official_test_no_hidden_val_59cb1864ff2a_be75f6f1_20260726T124117Z/summary.json,signed_cancellation,fsconv,1,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,59cb1864ff2ad38f03b5b1b5847259933691f85d0a1e6f3e7284acb82e70068d,d456c6acf0fb9c3fcf2ae803060017685f9574391d442820739fd9df6882592a,62bc4cac55a6cb416800c8ac02f7daad844776fd5523c4bf5214a6744d303aae,5a0002de368285499a44860349ef1b3c1d65dd3889d4f4dce959e4533de84bdc,results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s1_strictv3_train_holdout_val_official_test_no_hidden_val_59cb1864ff2a_be75f6f1_20260726T124117Z
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s2.json,signed_cancellation,fsconv,2,strictv3_train_holdout_val_official_test_no_hidden_val,be75f6f1e9a68411e9014c665ba0201e830c70ee,4839931adde6089d821fc15a53d17e59d6f1fb226d228debd8fdd6dbb8d79be7,72d09e3418a8619d1c7ab42675956651c6439ab97ece7c69b7f4b5a17105a642,b1e6e824a55d55508a68edd96c9eed86c3e7d89a279e82729eb94caacab9386e,061fb6ca873b68e208222b25cb74d2bc8e543437c2a6c89a828b8b2fa46abd28,results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s2_strictv3_train_holdout_val_official_test_no_hidden_val_4839931adde6_be75f6f1_20260726T125633Z
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s2_strictv3_train_holdout_val_official_test_no_hidden_val_4839931adde6_be75f6f1_20260726T125633Z/config.json,,,,,,,,,,
results/rebuttal/4090_strictv3/signed_cancellation/signed_cancellation_fsconv_s2_strictv3_train_holdout_val_official_test_no_hidden_val_4839931adde6_be75f6f1_20260726T125633Z/metadata.json,,,,,,,,,,
